lat,longi,address,typeOf,classOf
-23.55452,-46.61301,"JOAO ALFREDO, CONS,R, 84",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550525,-46.627859,"FREDERICO ALVARENGA, R., 259",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550525,-46.627859,"FREDERICO ALVARENGA, R., 259",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.550525,-46.627859,"FREDERICO ALVARENGA,R,259",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.569943,-46.620245,"TEODURETO SOUTO, R., 633",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.493145,-46.677952,"DEPUTADO EMILIO CARLOS, AV., 1430",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.454234,-46.698956,"EUVALDO AUGUSTO FREIRE,R,20",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.454234,-46.698956,"EUVALDO AUGUSTO FREIRE,R,20",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.674795,-46.708473,"OLIVIA GUEDES PENTEADO, R., 900",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.492071,-46.458194,"FIDELIS MOTA,FREI,R, 1001",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.55906,-46.459734,"CACHOEIRA DA ILHA,R,355",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.60548,-46.503148,"VILANOVA ARTIGAS,ARQ,AV,1071",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.496638,-46.439508,"JOSE GUILHERME EIRAS,DR,R,123",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.469045,-46.692037,"OLINTO FRAGA MOREIRA,R,275",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.469566,-46.69385,"JOS�?� FELIX ALVES PACHECO,R.,246",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.45874,-46.64538,"SANTA INES,AV., 3414",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.737122,-46.700693,"CONDESSA DE BARRAL, R., 190",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.739557,-46.703823,"ARISTIDES FRAN�?�A, R., 255",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.709067,-46.704449,"MIGUEL FONTANAROSA, R., 219",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.629998,-46.634424,"SOARES DE AVELAR, R., 946",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.51946,-46.54266,"GUILHERME RUDGE,R., 35",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.481357,-46.612106,"NOVA CANTAREIRA, AV., 1568",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.499184,-46.633217,"GENERAL BAGUEIRA, R., 64",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.434929,-46.717684,"ELISIO TEIXEIRA LEITE,AV,7703",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.508034,-46.568428,"SOLDADO JOAO PEREIRA DA SILVA, R., 85",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.448621,-46.609796,"ANTONIO JOAQUIM DE OLIVEIRA, R,220",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.448621,-46.609796,"ANTONIO JOAQUIM DE OLIVEIRA, R,220",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.513577,-46.719668,"BARTOLOMEU PAES,R,686",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.504804,-46.670111,"MANDAQUI,AV,197",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.570175,-46.575142,"FAROL PAULISTANO,R,410",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.659805,-46.65001,"ARTUR NUNES DA SILVA,R,",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.560235,-46.423256,"ALDEIA MARIA,R,258",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502031,-46.421841,"PEDRO MEIRA,R,1",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.629079,-46.604422,"NOSSA SENHORA DAS MERCES,R,1315",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.464566,-46.661585,"CHEN FERRAZ FALCAO,R,50",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.480948,-46.667451,"JOAO DOS STOS ABREU,AV, 650",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.52665,-46.52737,"MARIA CARLOTA,R., 631",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.569674,-46.534195,"NOSSA SENHORA DAS DORES,R,350",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.566679,-46.545915,"MARQUES DE NAZARE,PCA111",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.523064,-46.508335,"MADALENA JULIA,R,60",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.702631,-46.635644,"VALENTINO FIORAVANTI,R,416",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.537243,-46.513933,"JOAO MARCHIORI,R,59",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.677002,-46.651288,"NESTOR SAMPAIO PENTEADO, DR,R,184",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.677002,-46.651288,"NESTOR SAMPAIO PENTEADO, DR,R,184",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.531524,-46.700665,"CATAO,R,1266",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502081,-46.449464,"EPIDO FELICIANO,R,165",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.502081,-46.449464,"EPIDO FELICIANO,R,165",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.47729,-46.587692,"CAMPINOPOLIS,PCA,125",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.515708,-46.426226,"NARCEJA,R,51",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.450982,-46.572139,"ALPHEU LUIZ GASPARINI,116",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.54242,-46.74426,"SALATIEL DE CAMPOS,R,222",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.54242,-46.74426,"SALATIEL DE CAMPOS,R,222",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.578303,-46.509644,"EDGAR MAGALHAES NORONHA,DR,R,200",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.466366,-46.68018,"URUPEVA,R,S/N",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.501676,-46.760927,"CAMILO CASTELO BRANCO,R,10",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.48195,-46.746584,"RIBEIRAO VERMELHO,R,501",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.617033,-46.506574,"BERNARDINO FERRAZ,R,54",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.528052,-46.694718,"VESPASIANO,R, 679",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.528052,-46.694718,"VESPASIANO,R, 679",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.524747,-46.445444,"VITOR JOSE DE CASTRO,R,84",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.548776,-46.560548,"ANTONIO CAMARDO, R,678",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.548776,-46.560548,"ANTONIO CAMARDO, R,678",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.652877,-46.652022,"BELMIRO ZANETTI ESTEVES,R,181",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.652877,-46.652022,"BELMIRO ZANETTI ESTEVES,R,181",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.492659,-46.671045,"DARIO RIBEIRO,PROF,R,670",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.853765,-46.707563,"ARARAS,DAS,R,49",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.786468,-46.684137,"HENRIQUE MUZZIO, R,152",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.564196,-46.697386,"FERREIRA DE ARAUJO,R,789",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.399045,-46.751334,"PRESIDENTE VARGAS,R,1",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.552513,-46.524187,"JACI BARBOSA,DR,R,280",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.467293,-46.658344,"SETE DE DEZEMBRO, R. 73",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.552649,-46.514591,"MUAN�?�, R., 214",PROGRAMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.529659,-46.4585,"CATARINA LOPES,R,450",PROGRMAS E SERVICOS,OUTROS ESTABELECIMENTOS E SERVICOS ESPECIALIZADOS
-23.507804,-46.395525,"ILHA DO ARVOREDO,R,10",PRONTO ATENDIMENTO,URGENCIA/ EMERGENCIA
-23.603105,-46.397488,"METALURGICOS,DOS,AV,2820",PRONTO ATENDIMENTO,URGENCIA/ EMERGENCIA
-23.653044,-46.789594,"LOUIS BOLOGNE,R,133",PRONTO ATENDIMENTO,URGENCIA/ EMERGENCIA
-23.610271,-46.479096,"JOAO BALAN,MTO,R,88",PRONTO ATENDIMENTO,URGENCIA/ EMERGENCIA
-23.649182,-46.748696,"TEREZA MOUCO DE OLIVEIRA, R., 121",PRONTO ATENDIMENTO,URGENCIA/EMERGENCIA
-23.656272,-46.652941,"CIDADE DE BAGD�?�, R., 529",PRONTO ATENDIMENTO,URGENCIA/EMERGENCIA
-23.530772,-46.652528,"VITORINO CARMILO,R,717",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.633034,-46.607199,"JULIO FELIPE GUEDES,R,200",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.7713,-46.722901,"GASPAR LEME,R.,S/N",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.583954,-46.738973,"AUGUSTO FARINHA,R,1125",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.537038,-46.722018,"QUEIROS FILHO,AV,313",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.645505,-46.701107,"ADOLFO PINHEIRO,AV,805",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.527129,-46.410745,"SERRA DA QUEIMADA,R,800",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.51156,-46.62603,"VOLUNTARIOS DA PATRIA,R,943",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.748368,-46.690197,"ANTONIO FELIPE,R,180",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.403315,-46.737935,"JULIO DE OLIVEIRA,R,80",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.516841,-46.576824,"HUGO BRANDI,ENG,PCA,15",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.48958,-46.688499,"JOAO PAULO I,AV,421",PRONTO SOCORRO GERAL,URGENCIA/ EMERGENCIA
-23.555398,-46.566501,"CORONEL IRINEU DE CASTRO, R., 470",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.556322,-46.565881,"FRANCISCO ZICARDI, R., 223",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.473,-46.689001,"MODERNISMO, DO,R, 56",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.572219,-46.715847,"CAPITAO PAULO CARRILHO, R., 63",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.558483,-46.698304,"ROQUETE PINTO, R., 429B",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.66264,-46.76367,"ANALIA DO LACIO ALBINO, R., 546",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.61417,-46.743142,"CESAR SALGADO, DR.,R,63",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.50432,-46.428686,"CEMBIRA,R,992",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.648014,-46.644507,"DOS BURITIS, R., 482",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.521937,-46.716945,"LAURINDO DE BRITO, R., 563",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.681962,-46.766519,"ERNESTO PASQUALUCCI,R,52",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.490905,-46.62605,"PEDRO DOLL, R., 52",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.478254,-46.634993,"AUGUSTO KINDERMAN, R., 112",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.829291,-46.722356,"SERGINO IGNACIO FERREIRA,R., 713",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.531684,-46.665042,"DOMICIO DA GAMA,R,93",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.48442,-46.72594,"CORNUC�?�PIA,R., 400",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.473094,-46.740878,R. JULIO PORTO CARRERO,RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.649896,-46.710063,"CERQUEIRA CESAR, R., 425",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.572569,-46.582692,"PADRE CARLOS DA SILVA, R., 160",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.573094,-46.583009,"LUIZ GREGNANIN, R., 341",RESIDENCIA TERAPEUTICA,SAUDE MENTAL
-23.601614,-46.598345,"ALMIRANTE DELAMARE,AV,3033",SERVICO ATENCAO INTEGRAL AO DEPENDENTE,SAUDE MENTAL
-23.771107,-46.712124,"PLEIADES,DAS,R,S/N",SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,APOIO DIAGNOSTICO
-23.722254,-46.704621,"CARLOS PEZZOLO,DR,S/N",SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,APOIO DIAGNOSTICO
-23.743565,-46.704938,"ROQUE DO PARAGUASSU,R,190",SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,APOIO DIAGNOSTICO
-23.755005,-46.685595,"SAO CAETANO DO SUL,R,381",SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,APOIO DIAGNOSTICO
-23.672783,-46.664681,"HERMENEGILDO MARTINI,R,S/N",SERVICO DE APOIO DIAGNOSTICO E TERAPEUTICO,APOIO DIAGNOSTICO
-23.609206,-46.501191,"VILANOVA ARTIGAS,ARQ,AV,515",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.531379,-46.641282,"CLEVELAND,R,374",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.710184,-46.704339,"CRISTINA DE VASCONCELOS CECCATO,R,109",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.553674,-46.470835,"MEDIO IGUACU,R,86",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.511392,-46.505187,"PEIXOTO,R,100",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.641911,-46.780621,"XISTO TEUBER,FREI,R, 50",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.596552,-46.599364,"GONCALVES LEDO,R,606",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.524737,-46.706472,"TOME DE SOUZA,R, 30",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.486076,-46.629047,"LUIS LUSTOSA DA SILVA,DR,R,339",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.628113,-46.645846,"CECI,AV,2235",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.669059,-46.755741,"DEOCLECIANO DE OLIVEIRA FILHO, R., 641",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS,UNIDADES DST/AIDS
-23.565411,-46.74341,"CORIFEU DE AZEVEDO MARQUES,AV,3596",SERVICO DE ATENDIMENTO ESPECIALIZADO EM  DST/AIDS E UAD,UNIDADES DST/AIDS
-23.628113,-46.645846,"CECI,AV,2235",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.542114,-46.500964,"ALVES MALDONADO,R,128",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.49914,-46.472507,"RODRIGO DE BRUN,AL,1989",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.537043,-46.722018,"QUEIROS FILHO,313",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.482098,-46.612505,"NOVA CANTAREIRA,AV,1476",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.652993,-46.645012,"FRANCISCO DE PAULA Q RIBEIRO,AV,860",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.587148,-46.513957,"ANTONIO LAZARO,R,226",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.522787,-46.490063,"JOSE SILVA ALCANTARA FILHO,R,210",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.583954,-46.738973,"AUGUSTO FARINHA,R,1125",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.504946,-46.520533,"CANGAIBA,AV,3722",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.532816,-46.565873,"CELSO GARCIA,AV,4815",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.568023,-46.409444,"GUILHERME DE ABREU SOBRE,DR,R,485",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.695249,-46.65946,"CORREGO AZUL,R,433",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.648271,-46.748602,"TEREZA M. OLIVEIRA, R,17/ ITAPECERICA, ESTR,1661",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.587114,-46.608202,"XAVIER DE ALMEIDA,R,210",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.651657,-46.63756,"ARMANDO DE ARRUDA PEREIRA,ENG,AV,2944",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.501684,-46.493347,"OLAVO EGIDIO SOUZA ARANHA,AV,630",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.571287,-46.589869,"JUVENTUS,R,562",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.64191,-46.780622,"FREI XISTO TEUBER,R,50",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.599363,-46.539564,"ERVA IMPERIAL,R,501",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.653044,-46.789594,"LOUIS BOLOGNE,R,133",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.510992,-46.383921,"ITAJUIBE,R,1910",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.557468,-46.412487,"MACABU,R,35",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.537038,-46.722018,"QUEIROS FILHO,AV,313",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.553169,-46.434612,"ANDREAS AMON,R,150",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.484117,-46.727089,"MENOTTI LAUDIZIO,AV,100",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.479782,-46.67158,"EMILIO CARLOS,DEP,AV,3100",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.577587,-46.764642,"LUCAS DE LEYDE,AV,257",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.462448,-46.623105,"JOSE VICENTE,DR,R,39",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.403315,-46.737938,"JULIO DE OLIVEIRA,R,80",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.656083,-46.700494,"CARLOS GOMES,R,695",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.590086,-46.489371,"MATEO BEI,R,838",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.489709,-46.694171,"ITABERABA,AV,1377",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.5262,-46.550021,"NOSSA SENHORA DA PENHA,PCA, 55",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.734802,-46.780777,"FUNCIONARIOS PUBLICOS, DOS, AV.,379",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.666232,-46.736069,"PHILIPE DE VITRY,R,280",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.631052,-46.765883,"AMADEU DA SILVA SAMELO, AV.,423",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.6596,-46.696838,"NOSSA SENHORA DO SABARA,AV,234",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.573453,-46.639001,"VERGUEIRO,R,1353",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.606818,-46.592704,"ALMIRANTE DELAMARE,AV,1534",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.496638,-46.439508,"JOSE GUILHERME EIRAS,DR,R,123",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.434929,-46.717684,"ELISIO TEIXEIRA LEITE,AV,7703",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.550525,-46.627859,"FREDERICO ALVARENGA,R,259",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.672783,-46.664681,"HERMENEGILDO MARTINI,R,S/N",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.642548,-46.740777,"ISAIAS BRANCO DE ARAUJO,TTE,R,101",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.515717,-46.605055,"JOAO VENTURA BATISTA,R,615",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.597378,-46.734262,"ABRAHAO CALIL REZEK,R,91",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.490014,-46.503551,"BELEM SANTOS,R,8",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
-23.530669,-46.4443,"AUGUSTO CARLOS BAUMANN,R,1074",SERVICO DE DIAGNOSTICO POR IMAGEM,APOIO DIAGNOSTICO
